participant_id,response_id,item_id,correct,treatment,domain,prior_knowledge_z,confidence_z,crt_z,avg_knowledge,avg_confidence,crt_score,llm_familiarity_z,llm_knowledge_z,ai_truthful1,ai_helpful1,ai_confident1,ai_truthful2,ai_helpful2,ai_confident2,confidence,knowledge,ai_correct,said_ai_correct,said_ai_label
61363ce02e6022a741d63a6e,R_685dKaB9Y1aOdc5,math_18,1,reasoning,math,1.484970985428867,0.38536745888932256,-1.7976907741237227,4,3.6,0,0.04267469186821812,0.8973511818865388,3,4,3,3,4,3,4,4,1,1,said_correct
61363ce02e6022a741d63a6e,R_685dKaB9Y1aOdc5,finance_22,1,reasoning,finance,1.484970985428867,0.38536745888932256,-1.7976907741237227,4,3.6,0,0.04267469186821812,0.8973511818865388,3,4,3,3,4,3,4,4,1,1,said_correct
61363ce02e6022a741d63a6e,R_685dKaB9Y1aOdc5,medical_104,0,reasoning,medical,1.484970985428867,0.38536745888932256,-1.7976907741237227,4,3.6,0,0.04267469186821812,0.8973511818865388,3,4,3,3,4,3,3,4,1,0,said_incorrect
61363ce02e6022a741d63a6e,R_685dKaB9Y1aOdc5,misinfo_104,1,reasoning,misinfo,1.484970985428867,0.38536745888932256,-1.7976907741237227,4,3.6,0,0.04267469186821812,0.8973511818865388,3,4,3,3,4,3,4,4,0,0,said_incorrect
663140c398e19ff9b77d4663,R_3F4indiwhamth4J,legal_30,0,reasoning,legal,-0.739704648172432,-0.5160768893897946,-0.008943735194645197,2,2.8,2,0.04267469186821812,-0.3665237221790089,3,4,4,4,4,4,3,1,0,1,said_correct
663140c398e19ff9b77d4663,R_3F4indiwhamth4J,math_19,0,reasoning,math,-0.739704648172432,-0.5160768893897946,-0.008943735194645197,2,2.8,2,0.04267469186821812,-0.3665237221790089,3,4,4,4,4,4,1,1,0,1,said_correct
663140c398e19ff9b77d4663,R_3F4indiwhamth4J,finance_27,0,reasoning,finance,-0.739704648172432,-0.5160768893897946,-0.008943735194645197,2,2.8,2,0.04267469186821812,-0.3665237221790089,3,4,4,4,4,4,2,3,0,1,said_correct
663140c398e19ff9b77d4663,R_3F4indiwhamth4J,medical_109,0,reasoning,medical,-0.739704648172432,-0.5160768893897946,-0.008943735194645197,2,2.8,2,0.04267469186821812,-0.3665237221790089,3,4,4,4,4,4,4,1,0,1,said_correct
663140c398e19ff9b77d4663,R_3F4indiwhamth4J,misinfo_109,0,reasoning,misinfo,-0.739704648172432,-0.5160768893897946,-0.008943735194645197,2,2.8,2,0.04267469186821812,-0.3665237221790089,3,4,4,4,4,4,4,3,0,1,said_correct
5ac5260dfa3b4e0001736dd3,R_7g09zeZilKUiOzm,legal_22,1,reasoning,legal,-1.110483920439315,1.0614507200986603,-0.008943735194645197,1.6666666666666667,4.2,2,0.04267469186821812,-0.3665237221790089,4,4,4,5,5,5,5,3,1,1,said_correct
5ac5260dfa3b4e0001736dd3,R_7g09zeZilKUiOzm,math_17,0,reasoning,math,-1.110483920439315,1.0614507200986603,-0.008943735194645197,1.6666666666666667,4.2,2,0.04267469186821812,-0.3665237221790089,4,4,4,5,5,5,4,1,0,1,said_correct
5ac5260dfa3b4e0001736dd3,R_7g09zeZilKUiOzm,finance_29,0,reasoning,finance,-1.110483920439315,1.0614507200986603,-0.008943735194645197,1.6666666666666667,4.2,2,0.04267469186821812,-0.3665237221790089,4,4,4,5,5,5,4,1,0,1,said_correct
5ac5260dfa3b4e0001736dd3,R_7g09zeZilKUiOzm,medical_106,0,reasoning,medical,-1.110483920439315,1.0614507200986603,-0.008943735194645197,1.6666666666666667,4.2,2,0.04267469186821812,-0.3665237221790089,4,4,4,5,5,5,4,1,0,1,said_correct
5ac5260dfa3b4e0001736dd3,R_7g09zeZilKUiOzm,misinfo_105,1,reasoning,misinfo,-1.110483920439315,1.0614507200986603,-0.008943735194645197,1.6666666666666667,4.2,2,0.04267469186821812,-0.3665237221790089,4,4,4,5,5,5,4,1,1,1,said_correct
61686f8376bd6ff59ea15479,R_3RggIDF7IQ68hMv,legal_28,0,reasoning,legal,-1.110483920439315,-0.2907158023200152,0.8854297842698936,1.6666666666666667,3,3,2.1764092852791226,-1.6303986262445567,4,4,4,2,3,2,4,1,0,1,said_correct
61686f8376bd6ff59ea15479,R_3RggIDF7IQ68hMv,math_14,1,reasoning,math,-1.110483920439315,-0.2907158023200152,0.8854297842698936,1.6666666666666667,3,3,2.1764092852791226,-1.6303986262445567,4,4,4,2,3,2,1,1,1,1,said_correct
61686f8376bd6ff59ea15479,R_3RggIDF7IQ68hMv,finance_30,1,reasoning,finance,-1.110483920439315,-0.2907158023200152,0.8854297842698936,1.6666666666666667,3,3,2.1764092852791226,-1.6303986262445567,4,4,4,2,3,2,4,3,0,0,said_incorrect
61686f8376bd6ff59ea15479,R_3RggIDF7IQ68hMv,medical_106,1,reasoning,medical,-1.110483920439315,-0.2907158023200152,0.8854297842698936,1.6666666666666667,3,3,2.1764092852791226,-1.6303986262445567,4,4,4,2,3,2,3,1,0,0,said_incorrect
61686f8376bd6ff59ea15479,R_3RggIDF7IQ68hMv,misinfo_100,0,reasoning,misinfo,-1.110483920439315,-0.2907158023200152,0.8854297842698936,1.6666666666666667,3,3,2.1764092852791226,-1.6303986262445567,4,4,4,2,3,2,3,2,1,0,said_incorrect
62c9ed717a2882d689eb27c1,R_5kwgYPAreEFBPnY,legal_29,0,reasoning,legal,-0.5543150120389906,-0.7414379764595735,-0.008943735194645197,2.1666666666666665,2.6,2,1.1095419885736704,-0.3665237221790089,3,3,3,3,3,3,3,2,0,1,said_correct
62c9ed717a2882d689eb27c1,R_5kwgYPAreEFBPnY,math_17,0,reasoning,math,-0.5543150120389906,-0.7414379764595735,-0.008943735194645197,2.1666666666666665,2.6,2,1.1095419885736704,-0.3665237221790089,3,3,3,3,3,3,1,1,0,1,said_correct
62c9ed717a2882d689eb27c1,R_5kwgYPAreEFBPnY,finance_23,1,reasoning,finance,-0.5543150120389906,-0.7414379764595735,-0.008943735194645197,2.1666666666666665,2.6,2,1.1095419885736704,-0.3665237221790089,3,3,3,3,3,3,3,2,1,1,said_correct
62c9ed717a2882d689eb27c1,R_5kwgYPAreEFBPnY,medical_104,1,reasoning,medical,-0.5543150120389906,-0.7414379764595735,-0.008943735194645197,2.1666666666666665,2.6,2,1.1095419885736704,-0.3665237221790089,3,3,3,3,3,3,3,2,1,1,said_correct
62c9ed717a2882d689eb27c1,R_5kwgYPAreEFBPnY,misinfo_104,0,reasoning,misinfo,-0.5543150120389906,-0.7414379764595735,-0.008943735194645197,2.1666666666666665,2.6,2,1.1095419885736704,-0.3665237221790089,3,3,3,3,3,3,3,3,0,1,said_correct
5e46aa20caec81000b7d4f93,R_6yf8Q8pP1DSikf5,legal_25,1,reasoning,legal,0.9288020770285423,1.2868118071684396,0.8854297842698936,3.5,4.4,3,0.04267469186821812,-0.3665237221790089,5,5,5,4,4,4,4,3,1,1,said_correct
5e46aa20caec81000b7d4f93,R_6yf8Q8pP1DSikf5,math_15,1,reasoning,math,0.9288020770285423,1.2868118071684396,0.8854297842698936,3.5,4.4,3,0.04267469186821812,-0.3665237221790089,5,5,5,4,4,4,4,4,0,0,said_incorrect
5e46aa20caec81000b7d4f93,R_6yf8Q8pP1DSikf5,finance_22,0,reasoning,finance,0.9288020770285423,1.2868118071684396,0.8854297842698936,3.5,4.4,3,0.04267469186821812,-0.3665237221790089,5,5,5,4,4,4,4,3,1,0,said_incorrect
5e46aa20caec81000b7d4f93,R_6yf8Q8pP1DSikf5,medical_104,1,reasoning,medical,0.9288020770285423,1.2868118071684396,0.8854297842698936,3.5,4.4,3,0.04267469186821812,-0.3665237221790089,5,5,5,4,4,4,5,4,1,1,said_correct
5e46aa20caec81000b7d4f93,R_6yf8Q8pP1DSikf5,misinfo_108,1,reasoning,misinfo,0.9288020770285423,1.2868118071684396,0.8854297842698936,3.5,4.4,3,0.04267469186821812,-0.3665237221790089,5,5,5,4,4,4,5,4,0,0,said_incorrect
58c1ce3c3783090001b49355,R_7HCASYCfo88uYBc,legal_27,0,reasoning,legal,-0.9250942843058737,-0.7414379764595735,-0.903317254659184,1.8333333333333333,2.6,1,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,3,2,0,1,said_correct
58c1ce3c3783090001b49355,R_7HCASYCfo88uYBc,math_22,1,reasoning,math,-0.9250942843058737,-0.7414379764595735,-0.903317254659184,1.8333333333333333,2.6,1,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,1,1,1,1,said_correct
58c1ce3c3783090001b49355,R_7HCASYCfo88uYBc,finance_27,0,reasoning,finance,-0.9250942843058737,-0.7414379764595735,-0.903317254659184,1.8333333333333333,2.6,1,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,2,1,0,1,said_correct
58c1ce3c3783090001b49355,R_7HCASYCfo88uYBc,medical_107,0,reasoning,medical,-0.9250942843058737,-0.7414379764595735,-0.903317254659184,1.8333333333333333,2.6,1,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,3,2,0,1,said_correct
58c1ce3c3783090001b49355,R_7HCASYCfo88uYBc,misinfo_100,1,reasoning,misinfo,-0.9250942843058737,-0.7414379764595735,-0.903317254659184,1.8333333333333333,2.6,1,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,4,3,1,1,said_correct
673c90022c553e1b8f60a3af,R_5b3kXos2PtQpSEZ,legal_22,0,reasoning,legal,-0.739704648172432,-0.7414379764595735,-1.7976907741237227,2,2.6,0,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,3,2,1,0,said_incorrect
673c90022c553e1b8f60a3af,R_5b3kXos2PtQpSEZ,math_21,0,reasoning,math,-0.739704648172432,-0.7414379764595735,-1.7976907741237227,2,2.6,0,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,2,1,1,0,said_incorrect
673c90022c553e1b8f60a3af,R_5b3kXos2PtQpSEZ,finance_25,1,reasoning,finance,-0.739704648172432,-0.7414379764595735,-1.7976907741237227,2,2.6,0,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,3,2,1,1,said_correct
673c90022c553e1b8f60a3af,R_5b3kXos2PtQpSEZ,medical_106,0,reasoning,medical,-0.739704648172432,-0.7414379764595735,-1.7976907741237227,2,2.6,0,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,4,4,0,1,said_correct
673c90022c553e1b8f60a3af,R_5b3kXos2PtQpSEZ,misinfo_105,0,reasoning,misinfo,-0.739704648172432,-0.7414379764595735,-1.7976907741237227,2,2.6,0,1.1095419885736704,-1.6303986262445567,4,5,4,4,4,4,1,1,1,0,said_incorrect
54e32a60fdf99b3eae9de85b,R_5DwlPJ8Dy1uy7S9,legal_31,0,reasoning,legal,-0.5543150120389906,-1.1921601505991317,0.8854297842698936,2.1666666666666665,2.2,3,0.04267469186821812,-0.3665237221790089,2,3,2,2,3,2,2,2,0,1,said_correct
54e32a60fdf99b3eae9de85b,R_5DwlPJ8Dy1uy7S9,math_19,0,reasoning,math,-0.5543150120389906,-1.1921601505991317,0.8854297842698936,2.1666666666666665,2.2,3,0.04267469186821812,-0.3665237221790089,2,3,2,2,3,2,1,1,0,1,said_correct
54e32a60fdf99b3eae9de85b,R_5DwlPJ8Dy1uy7S9,finance_28,0,reasoning,finance,-0.5543150120389906,-1.1921601505991317,0.8854297842698936,2.1666666666666665,2.2,3,0.04267469186821812,-0.3665237221790089,2,3,2,2,3,2,1,1,0,1,said_correct
54e32a60fdf99b3eae9de85b,R_5DwlPJ8Dy1uy7S9,medical_104,1,reasoning,medical,-0.5543150120389906,-1.1921601505991317,0.8854297842698936,2.1666666666666665,2.2,3,0.04267469186821812,-0.3665237221790089,2,3,2,2,3,2,4,3,1,1,said_correct
54e32a60fdf99b3eae9de85b,R_5DwlPJ8Dy1uy7S9,misinfo_103,1,reasoning,misinfo,-0.5543150120389906,-1.1921601505991317,0.8854297842698936,2.1666666666666665,2.2,3,0.04267469186821812,-0.3665237221790089,2,3,2,2,3,2,3,3,1,1,said_correct
66afd624a26f73871dce55fe,R_1pPukMZ5QQm6MZi,legal_27,0,reasoning,legal,1.484970985428867,0.38536745888932256,0.8854297842698936,4,3.6,3,-1.024192604837234,2.1612260859520864,4,5,5,5,5,5,4,4,0,1,said_correct
66afd624a26f73871dce55fe,R_1pPukMZ5QQm6MZi,math_14,1,reasoning,math,1.484970985428867,0.38536745888932256,0.8854297842698936,4,3.6,3,-1.024192604837234,2.1612260859520864,4,5,5,5,5,5,3,4,1,1,said_correct
66afd624a26f73871dce55fe,R_1pPukMZ5QQm6MZi,finance_24,1,reasoning,finance,1.484970985428867,0.38536745888932256,0.8854297842698936,4,3.6,3,-1.024192604837234,2.1612260859520864,4,5,5,5,5,5,4,4,1,1,said_correct
66afd624a26f73871dce55fe,R_1pPukMZ5QQm6MZi,medical_101,1,reasoning,medical,1.484970985428867,0.38536745888932256,0.8854297842698936,4,3.6,3,-1.024192604837234,2.1612260859520864,4,5,5,5,5,5,4,4,1,1,said_correct
66afd624a26f73871dce55fe,R_1pPukMZ5QQm6MZi,misinfo_106,0,reasoning,misinfo,1.484970985428867,0.38536745888932256,0.8854297842698936,4,3.6,3,-1.024192604837234,2.1612260859520864,4,5,5,5,5,5,3,3,0,1,said_correct
67e07f19ee9c325f1bcaa026,R_7eCp3qIB8dVc51b,legal_26,1,reasoning,legal,0.743412440895101,0.6107285459591014,0.8854297842698936,3.3333333333333335,3.8,3,0.04267469186821812,-0.3665237221790089,5,5,5,3,3,4,4,3,1,1,said_correct
67e07f19ee9c325f1bcaa026,R_7eCp3qIB8dVc51b,math_23,0,reasoning,math,0.743412440895101,0.6107285459591014,0.8854297842698936,3.3333333333333335,3.8,3,0.04267469186821812,-0.3665237221790089,5,5,5,3,3,4,3,4,1,0,said_incorrect
67e07f19ee9c325f1bcaa026,R_7eCp3qIB8dVc51b,finance_25,1,reasoning,finance,0.743412440895101,0.6107285459591014,0.8854297842698936,3.3333333333333335,3.8,3,0.04267469186821812,-0.3665237221790089,5,5,5,3,3,4,3,4,1,1,said_correct
67e07f19ee9c325f1bcaa026,R_7eCp3qIB8dVc51b,medical_101,1,reasoning,medical,0.743412440895101,0.6107285459591014,0.8854297842698936,3.3333333333333335,3.8,3,0.04267469186821812,-0.3665237221790089,5,5,5,3,3,4,4,3,1,1,said_correct
67e07f19ee9c325f1bcaa026,R_7eCp3qIB8dVc51b,misinfo_106,0,reasoning,misinfo,0.743412440895101,0.6107285459591014,0.8854297842698936,3.3333333333333335,3.8,3,0.04267469186821812,-0.3665237221790089,5,5,5,3,3,4,5,3,0,1,said_correct
5dde8fba82f458000c8c7c75,R_73fhhHs86ItFuwF,legal_27,0,reasoning,legal,-0.36892537590554864,-0.7414379764595735,-0.008943735194645197,2.3333333333333335,2.6,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,3,3,0,1,said_correct
5dde8fba82f458000c8c7c75,R_73fhhHs86ItFuwF,math_19,0,reasoning,math,-0.36892537590554864,-0.7414379764595735,-0.008943735194645197,2.3333333333333335,2.6,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,1,1,0,1,said_correct
5dde8fba82f458000c8c7c75,R_73fhhHs86ItFuwF,finance_26,1,reasoning,finance,-0.36892537590554864,-0.7414379764595735,-0.008943735194645197,2.3333333333333335,2.6,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,2,2,0,0,said_incorrect
5dde8fba82f458000c8c7c75,R_73fhhHs86ItFuwF,medical_106,1,reasoning,medical,-0.36892537590554864,-0.7414379764595735,-0.008943735194645197,2.3333333333333335,2.6,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,3,1,0,0,said_incorrect
5dde8fba82f458000c8c7c75,R_73fhhHs86ItFuwF,misinfo_109,0,reasoning,misinfo,-0.36892537590554864,-0.7414379764595735,-0.008943735194645197,2.3333333333333335,2.6,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,4,4,0,1,said_correct
67ef42807f408cca62ea4bb0,R_50Pj928MRIg1HRz,legal_25,1,reasoning,legal,0.743412440895101,-0.5160768893897946,0.8854297842698936,3.3333333333333335,2.8,3,-1.024192604837234,2.1612260859520864,5,5,5,5,4,5,3,3,1,1,said_correct
67ef42807f408cca62ea4bb0,R_50Pj928MRIg1HRz,math_18,1,reasoning,math,0.743412440895101,-0.5160768893897946,0.8854297842698936,3.3333333333333335,2.8,3,-1.024192604837234,2.1612260859520864,5,5,5,5,4,5,2,3,1,1,said_correct
67ef42807f408cca62ea4bb0,R_50Pj928MRIg1HRz,finance_21,1,reasoning,finance,0.743412440895101,-0.5160768893897946,0.8854297842698936,3.3333333333333335,2.8,3,-1.024192604837234,2.1612260859520864,5,5,5,5,4,5,2,2,1,1,said_correct
67ef42807f408cca62ea4bb0,R_50Pj928MRIg1HRz,medical_105,0,reasoning,medical,0.743412440895101,-0.5160768893897946,0.8854297842698936,3.3333333333333335,2.8,3,-1.024192604837234,2.1612260859520864,5,5,5,5,4,5,4,4,0,1,said_correct
67ef42807f408cca62ea4bb0,R_50Pj928MRIg1HRz,misinfo_106,0,reasoning,misinfo,0.743412440895101,-0.5160768893897946,0.8854297842698936,3.3333333333333335,2.8,3,-1.024192604837234,2.1612260859520864,5,5,5,5,4,5,3,3,0,1,said_correct
67dca3ca8f388d1638a68ad9,R_7WIHXHq8W81eTU5,legal_22,1,reasoning,legal,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,1.1095419885736704,-1.6303986262445567,2,3,1,1,4,3,2,2,1,1,said_correct
67dca3ca8f388d1638a68ad9,R_7WIHXHq8W81eTU5,math_15,0,reasoning,math,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,1.1095419885736704,-1.6303986262445567,2,3,1,1,4,3,3,2,0,1,said_correct
67dca3ca8f388d1638a68ad9,R_7WIHXHq8W81eTU5,finance_30,0,reasoning,finance,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,1.1095419885736704,-1.6303986262445567,2,3,1,1,4,3,4,2,0,1,said_correct
67dca3ca8f388d1638a68ad9,R_7WIHXHq8W81eTU5,medical_104,1,reasoning,medical,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,1.1095419885736704,-1.6303986262445567,2,3,1,1,4,3,3,3,1,1,said_correct
67dca3ca8f388d1638a68ad9,R_7WIHXHq8W81eTU5,misinfo_102,1,reasoning,misinfo,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,1.1095419885736704,-1.6303986262445567,2,3,1,1,4,3,3,1,1,1,said_correct
668dc9c9cb393e15f3baf53e,R_6kS6Uab2bGhhdqD,legal_22,1,reasoning,legal,0.9288020770285423,-0.5160768893897946,0.8854297842698936,3.5,2.8,3,0.04267469186821812,0.8973511818865388,4,5,5,5,5,5,3,4,1,1,said_correct
668dc9c9cb393e15f3baf53e,R_6kS6Uab2bGhhdqD,math_21,1,reasoning,math,0.9288020770285423,-0.5160768893897946,0.8854297842698936,3.5,2.8,3,0.04267469186821812,0.8973511818865388,4,5,5,5,5,5,2,3,1,1,said_correct
668dc9c9cb393e15f3baf53e,R_6kS6Uab2bGhhdqD,finance_28,0,reasoning,finance,0.9288020770285423,-0.5160768893897946,0.8854297842698936,3.5,2.8,3,0.04267469186821812,0.8973511818865388,4,5,5,5,5,5,3,4,0,1,said_correct
668dc9c9cb393e15f3baf53e,R_6kS6Uab2bGhhdqD,medical_105,0,reasoning,medical,0.9288020770285423,-0.5160768893897946,0.8854297842698936,3.5,2.8,3,0.04267469186821812,0.8973511818865388,4,5,5,5,5,5,3,3,0,1,said_correct
668dc9c9cb393e15f3baf53e,R_6kS6Uab2bGhhdqD,misinfo_101,1,reasoning,misinfo,0.9288020770285423,-0.5160768893897946,0.8854297842698936,3.5,2.8,3,0.04267469186821812,0.8973511818865388,4,5,5,5,5,5,3,3,1,1,said_correct
66a8f82143da40a6b126975e,R_5ih6ongbTXYzhJu,legal_24,1,reasoning,legal,0.558022804761659,0.38536745888932256,0.8854297842698936,3.1666666666666665,3.6,3,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,5,3,1,1,said_correct
66a8f82143da40a6b126975e,R_5ih6ongbTXYzhJu,math_21,0,reasoning,math,0.558022804761659,0.38536745888932256,0.8854297842698936,3.1666666666666665,3.6,3,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,1,1,1,0,said_incorrect
66a8f82143da40a6b126975e,R_5ih6ongbTXYzhJu,finance_22,0,reasoning,finance,0.558022804761659,0.38536745888932256,0.8854297842698936,3.1666666666666665,3.6,3,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,5,5,1,0,said_incorrect
66a8f82143da40a6b126975e,R_5ih6ongbTXYzhJu,medical_108,0,reasoning,medical,0.558022804761659,0.38536745888932256,0.8854297842698936,3.1666666666666665,3.6,3,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,3,3,0,1,said_correct
66a8f82143da40a6b126975e,R_5ih6ongbTXYzhJu,misinfo_106,1,reasoning,misinfo,0.558022804761659,0.38536745888932256,0.8854297842698936,3.1666666666666665,3.6,3,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,4,4,0,0,said_incorrect
63474e67a5fd298c6103c409,R_3079YIdJs3YNmsL,legal_26,1,reasoning,legal,0.37263316862821755,0.16000637181954314,-0.008943735194645197,3,3.4,2,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,4,4,1,1,said_correct
63474e67a5fd298c6103c409,R_3079YIdJs3YNmsL,math_15,0,reasoning,math,0.37263316862821755,0.16000637181954314,-0.008943735194645197,3,3.4,2,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,2,2,0,1,said_correct
63474e67a5fd298c6103c409,R_3079YIdJs3YNmsL,finance_27,0,reasoning,finance,0.37263316862821755,0.16000637181954314,-0.008943735194645197,3,3.4,2,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,4,3,0,1,said_correct
63474e67a5fd298c6103c409,R_3079YIdJs3YNmsL,medical_104,1,reasoning,medical,0.37263316862821755,0.16000637181954314,-0.008943735194645197,3,3.4,2,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,4,3,1,1,said_correct
63474e67a5fd298c6103c409,R_3079YIdJs3YNmsL,misinfo_100,0,reasoning,misinfo,0.37263316862821755,0.16000637181954314,-0.008943735194645197,3,3.4,2,-1.024192604837234,-0.3665237221790089,4,4,4,4,4,4,3,3,1,0,said_incorrect
672268205351c30413c9837e,R_6Rs02O4zX4jhGet,legal_30,0,reasoning,legal,-0.18353573977210721,0.38536745888932256,-0.008943735194645197,2.5,3.6,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,0,1,said_correct
672268205351c30413c9837e,R_6Rs02O4zX4jhGet,math_14,1,reasoning,math,-0.18353573977210721,0.38536745888932256,-0.008943735194645197,2.5,3.6,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,2,1,1,1,said_correct
672268205351c30413c9837e,R_6Rs02O4zX4jhGet,finance_24,1,reasoning,finance,-0.18353573977210721,0.38536745888932256,-0.008943735194645197,2.5,3.6,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,2,1,1,said_correct
672268205351c30413c9837e,R_6Rs02O4zX4jhGet,medical_105,0,reasoning,medical,-0.18353573977210721,0.38536745888932256,-0.008943735194645197,2.5,3.6,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,0,1,said_correct
672268205351c30413c9837e,R_6Rs02O4zX4jhGet,misinfo_107,0,reasoning,misinfo,-0.18353573977210721,0.38536745888932256,-0.008943735194645197,2.5,3.6,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,0,1,said_correct
67ef32ae3b9945398e55b406,R_3BJnWrLlLFOgcHT,legal_27,0,reasoning,legal,0.37263316862821755,0.38536745888932256,0.8854297842698936,3,3.6,3,0.04267469186821812,-0.3665237221790089,4,5,4,4,5,4,4,3,0,1,said_correct
67ef32ae3b9945398e55b406,R_3BJnWrLlLFOgcHT,math_22,1,reasoning,math,0.37263316862821755,0.38536745888932256,0.8854297842698936,3,3.6,3,0.04267469186821812,-0.3665237221790089,4,5,4,4,5,4,4,2,1,1,said_correct
67ef32ae3b9945398e55b406,R_3BJnWrLlLFOgcHT,finance_27,0,reasoning,finance,0.37263316862821755,0.38536745888932256,0.8854297842698936,3,3.6,3,0.04267469186821812,-0.3665237221790089,4,5,4,4,5,4,3,4,0,1,said_correct
67ef32ae3b9945398e55b406,R_3BJnWrLlLFOgcHT,medical_106,1,reasoning,medical,0.37263316862821755,0.38536745888932256,0.8854297842698936,3,3.6,3,0.04267469186821812,-0.3665237221790089,4,5,4,4,5,4,2,2,0,0,said_incorrect
67ef32ae3b9945398e55b406,R_3BJnWrLlLFOgcHT,misinfo_103,1,reasoning,misinfo,0.37263316862821755,0.38536745888932256,0.8854297842698936,3,3.6,3,0.04267469186821812,-0.3665237221790089,4,5,4,4,5,4,5,4,1,1,said_correct
67ef69e735fee402bbbbf23b,R_7KrbsAEKSQg2A8C,legal_25,1,reasoning,legal,0.743412440895101,-0.06535471525023577,0.8854297842698936,3.3333333333333335,3.2,3,-1.024192604837234,2.1612260859520864,5,5,4,5,4,5,3,3,1,1,said_correct
67ef69e735fee402bbbbf23b,R_7KrbsAEKSQg2A8C,math_17,0,reasoning,math,0.743412440895101,-0.06535471525023577,0.8854297842698936,3.3333333333333335,3.2,3,-1.024192604837234,2.1612260859520864,5,5,4,5,4,5,2,3,0,1,said_correct
67ef69e735fee402bbbbf23b,R_7KrbsAEKSQg2A8C,finance_30,0,reasoning,finance,0.743412440895101,-0.06535471525023577,0.8854297842698936,3.3333333333333335,3.2,3,-1.024192604837234,2.1612260859520864,5,5,4,5,4,5,4,3,0,1,said_correct
67ef69e735fee402bbbbf23b,R_7KrbsAEKSQg2A8C,medical_105,0,reasoning,medical,0.743412440895101,-0.06535471525023577,0.8854297842698936,3.3333333333333335,3.2,3,-1.024192604837234,2.1612260859520864,5,5,4,5,4,5,3,3,0,1,said_correct
67ef69e735fee402bbbbf23b,R_7KrbsAEKSQg2A8C,misinfo_109,0,reasoning,misinfo,0.743412440895101,-0.06535471525023577,0.8854297842698936,3.3333333333333335,3.2,3,-1.024192604837234,2.1612260859520864,5,5,4,5,4,5,4,3,0,1,said_correct
5efe8c25e921d23a9daec079,R_3P2L45iMUSD0xCF,legal_26,1,reasoning,legal,-1.2958735565727568,0.16000637181954314,-1.7976907741237227,1.5,3.4,0,0.04267469186821812,-0.3665237221790089,4,4,5,4,4,4,2,2,1,1,said_correct
5efe8c25e921d23a9daec079,R_3P2L45iMUSD0xCF,math_15,1,reasoning,math,-1.2958735565727568,0.16000637181954314,-1.7976907741237227,1.5,3.4,0,0.04267469186821812,-0.3665237221790089,4,4,5,4,4,4,3,1,0,0,said_incorrect
5efe8c25e921d23a9daec079,R_3P2L45iMUSD0xCF,finance_27,0,reasoning,finance,-1.2958735565727568,0.16000637181954314,-1.7976907741237227,1.5,3.4,0,0.04267469186821812,-0.3665237221790089,4,4,5,4,4,4,3,1,0,1,said_correct
5efe8c25e921d23a9daec079,R_3P2L45iMUSD0xCF,medical_107,1,reasoning,medical,-1.2958735565727568,0.16000637181954314,-1.7976907741237227,1.5,3.4,0,0.04267469186821812,-0.3665237221790089,4,4,5,4,4,4,4,1,0,0,said_incorrect
5efe8c25e921d23a9daec079,R_3P2L45iMUSD0xCF,misinfo_100,1,reasoning,misinfo,-1.2958735565727568,0.16000637181954314,-1.7976907741237227,1.5,3.4,0,0.04267469186821812,-0.3665237221790089,4,4,5,4,4,4,5,1,1,1,said_correct
